population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctUnemployed,PctEmploy,murdPerPop,rapesPerPop,robbbPerPop,assaultPerPop,burglPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,communityname,state
11967.0,2.62,5.57,73.69,0.15,28.98,14.86,25.11,11.97,14.7,0.0,0.0,19157.0,70.65,2.29,27.47,34.87,8.36,11.19,23440.0,9210.0,2689.0,23.02,19.73,41.2,8.51,53.98,8.19,57.36,73.75,794.82,1753.52,3695.51,245.82,40.97,934.12,5735.82,Sweetwatercity,TX
25925.0,2.51,4.6,92.63,1.72,2.0,11.14,31.18,13.86,10.56,25925.0,100.0,30591.0,81.43,0.27,48.5,22.76,4.68,18.47,34344.0,15557.0,1659.0,6.68,3.63,11.2,5.12,69.93,0.0,148.32,66.98,162.67,818.14,3353.91,334.91,43.06,377.97,4550.02,Portsmouthcity,NH
10466.0,2.76,0.89,98.1,0.64,1.08,12.65,27.85,12.66,9.99,10466.0,100.0,37683.0,82.3,0.16,37.59,23.68,7.14,13.67,42734.0,16907.0,838.0,8.02,3.69,14.63,7.31,65.59,0.0,53.92,0.0,835.73,943.57,907.62,161.75,26.96,889.65,2039.9,Hulltown,MA
17118.0,2.29,0.59,97.87,1.37,0.55,8.93,23.8,10.63,16.44,17118.0,100.0,34644.0,78.61,0.83,63.01,30.83,2.46,20.56,42345.0,18380.0,687.0,4.13,6.29,16.84,3.05,63.85,5.74,5.74,11.49,17.23,356.12,1010.91,269.96,17.23,40.21,1654.22,Scotttownship,PA
17668.0,2.52,16.58,78.17,4.04,2.1,12.19,38.26,18.04,4.7,12456.0,70.5,34639.0,90.23,0.49,42.93,10.11,3.63,7.36,45597.0,16936.0,1522.0,9.33,3.49,12.12,3.78,71.33,0.0,,236.86,275.42,1410.16,6626.64,567.37,38.56,,8642.72,Pittsfieldtownship,MI
35748.0,2.86,12.06,82.54,2.14,6.65,16.21,26.78,12.34,6.32,35748.0,100.0,41028.0,88.18,1.02,46.43,16.44,2.52,12.66,46108.0,17060.0,1343.0,3.78,3.75,12.99,4.57,72.16,0.0,51.17,150.83,263.95,1115.06,3199.74,705.67,43.09,465.96,5063.56,Duncanvillecity,TX
11290.0,2.46,9.4,89.79,0.46,0.42,12.46,22.35,10.15,19.43,0.0,0.0,23744.0,68.16,2.2,39.67,38.89,8.81,19.86,29171.0,12249.0,1560.0,14.35,15.1,30.01,4.48,55.04,8.83,8.83,26.48,105.91,661.96,1588.7,88.26,0.0,150.04,2338.92,Mexicocity,MO
11439.0,2.7,0.54,94.18,4.9,2.7,9.9,21.33,10.02,12.28,11439.0,100.0,62420.0,84.14,0.96,70.06,25.1,2.04,18.5,70618.0,29773.0,278.0,2.45,4.91,9.49,2.71,69.32,0.0,0.0,24.78,24.78,99.12,768.21,148.69,16.52,49.56,1032.55,NewProvidenceborough,NJ
40949.0,2.47,2.7,94.53,0.7,1.71,10.8,21.74,10.33,18.13,34156.0,83.39,33411.0,70.54,0.81,40.18,34.53,5.68,22.03,40299.0,17376.0,2711.0,6.78,2.92,11.27,7.22,57.0,4.67,51.39,67.74,1688.82,1422.53,1555.67,298.99,0.0,1812.62,3277.2,Barnstabletown,MA
17790.0,2.66,3.01,89.39,6.45,5.78,13.83,26.56,14.04,14.38,17790.0,100.0,46499.0,79.61,0.47,61.29,33.05,2.85,18.89,55878.0,20579.0,637.0,3.68,7.01,16.92,4.17,62.97,0.0,11.23,28.07,89.83,280.71,1381.09,421.06,11.23,129.13,2094.09,Rutherfordborough,NJ
437319.0,2.34,7.67,84.64,5.3,3.17,11.86,25.57,12.29,12.83,437398.0,100.0,25592.0,75.66,0.75,43.45,26.59,6.9,15.46,32424.0,14478.0,62058.0,14.53,5.62,17.1,6.16,62.61,12.65,104.44,502.59,1221.7,1710.56,5890.68,1844.43,131.7,1841.38,9577.37,Portlandcity,OR
27957.0,2.95,10.33,83.46,3.1,5.73,13.21,31.92,14.16,4.39,27957.0,100.0,46674.0,92.92,0.47,41.6,9.66,3.24,11.41,51045.0,18554.0,1028.0,3.79,6.16,15.79,3.3,77.22,0.0,31.06,170.84,99.4,437.98,3314.39,267.14,18.64,301.31,4038.14,Manassascity,VA
133107.0,2.53,1.45,72.98,21.86,10.07,11.6,25.37,11.61,10.78,133107.0,100.0,47204.0,82.7,0.67,51.28,20.54,4.3,14.75,55678.0,22095.0,6791.0,5.15,3.85,12.38,3.95,67.04,8.64,21.6,309.54,280.75,1138.83,2948.59,1226.66,38.87,620.53,5352.95,Torrancecity,CA
12220.0,4.32,0.06,98.01,0.86,2.06,21.23,28.04,12.06,3.71,12220.0,100.0,43804.0,90.99,2.87,42.37,13.46,3.16,11.56,45205.0,10626.0,392.0,3.21,1.7,9.1,3.21,70.81,0.0,11.57,17.35,161.92,728.66,2307.43,266.02,0.0,190.84,3302.11,SouthJordancity,UT
66072.0,2.59,3.64,82.76,6.32,24.12,11.09,27.2,12.24,10.46,66072.0,100.0,42962.0,81.45,0.5,49.19,21.07,5.3,14.76,49851.0,20292.0,5328.0,8.3,8.12,18.45,3.82,69.14,4.4,22.02,155.59,544.58,753.02,2753.72,664.94,2.94,726.59,4174.62,RedwoodCitycity,CA
13187.0,2.47,3.03,93.76,1.36,3.4,10.16,23.25,10.96,18.77,12895.0,97.79,35855.0,76.78,0.32,61.86,30.74,4.14,21.23,42245.0,18645.0,771.0,6.27,10.36,21.66,3.31,62.15,0.0,0.0,52.19,22.37,589.02,2288.99,283.33,22.37,74.56,3183.72,Lancastertownship,PA
11663.0,3.01,0.17,98.04,1.29,1.73,11.76,23.99,9.12,4.82,11705.0,100.0,53665.0,94.1,1.08,57.19,13.23,0.18,9.95,55955.0,19255.0,193.0,1.65,1.77,9.45,2.29,75.69,0.0,,15.21,53.23,349.81,1528.52,38.02,45.63,,1961.98,Algonquinvillage,IL
10205.0,2.46,1.06,97.38,1.04,1.79,9.62,18.03,7.64,23.89,0.0,0.0,26654.0,63.11,0.41,40.44,45.95,3.65,31.45,29464.0,12165.0,684.0,6.77,7.04,26.53,5.66,48.43,0.0,17.0,8.5,314.47,1283.36,2354.24,101.99,0.0,339.96,3739.59,Sebastiancity,FL
49425.0,2.67,0.8,95.49,1.07,1.19,20.6,38.87,24.1,7.87,49425.0,100.0,25456.0,83.71,2.25,45.03,18.9,4.64,9.83,32417.0,11902.0,6526.0,14.48,7.24,14.24,5.08,66.75,0.0,37.7,27.78,55.55,464.26,4368.79,386.88,27.78,121.02,5247.7,GrandForkscity,ND
130474.0,2.66,36.14,53.85,2.41,13.22,17.06,34.55,19.17,10.81,130474.0,100.0,25811.0,73.04,0.47,37.07,26.28,14.61,12.75,31163.0,12968.0,25481.0,21.29,11.86,28.97,9.25,56.71,18.39,108.69,1035.08,964.85,2856.93,6453.8,1566.0,112.04,2127.02,10988.76,NewHaventown,CT
11218.0,2.66,15.59,81.67,0.71,2.79,14.22,27.88,13.45,11.26,11218.0,100.0,18095.0,71.79,0.87,19.06,30.37,11.22,15.66,20562.0,8262.0,2657.0,23.81,28.57,49.27,8.37,50.95,0.0,36.38,309.2,463.81,1291.38,4001.46,1309.57,18.19,809.39,6620.59,Westwegocity,LA
23930.0,2.87,38.14,58.5,1.17,4.53,14.0,24.66,11.79,12.41,23930.0,100.0,36724.0,80.2,0.28,40.22,29.29,4.66,17.69,39916.0,14063.0,1162.0,4.93,6.65,21.38,6.76,62.79,0.0,,313.81,152.88,864.98,4180.08,1275.35,4.02,,6324.43,Doltonvillage,IL
19949.0,2.76,0.44,95.21,3.61,2.65,12.94,20.71,10.25,15.13,19949.0,100.0,48483.0,77.12,0.55,67.37,35.1,1.14,20.7,52340.0,21529.0,249.0,1.27,5.04,12.33,2.81,61.56,14.58,9.72,29.15,145.76,286.66,2419.59,281.8,4.86,199.2,2992.91,Munstertown,IN
10542.0,2.67,41.48,57.56,0.56,0.69,17.69,29.26,16.71,16.07,0.0,0.0,19063.0,68.09,0.23,25.86,36.39,12.4,14.54,25025.0,9397.0,2468.0,25.22,18.7,39.06,9.13,51.53,0.0,47.14,141.42,1338.74,773.07,4383.9,150.84,9.43,1527.29,5317.24,Newberrytown,SC
34989.0,2.57,0.16,98.92,0.37,0.79,12.76,24.82,11.74,13.45,34989.0,100.0,29576.0,76.08,0.25,50.68,32.44,5.96,19.93,34987.0,12722.0,2113.0,6.07,7.31,20.21,5.64,63.82,3.04,3.04,27.38,51.71,538.42,1892.07,130.8,9.13,85.17,2570.42,NorthTonawandacity,NY
60394.0,2.75,3.83,79.59,4.42,18.96,14.97,27.56,13.53,10.33,60394.0,100.0,37073.0,79.04,0.7,43.96,22.9,7.29,18.12,43200.0,17825.0,5232.0,8.98,5.71,15.38,4.78,63.25,7.71,32.38,231.3,456.44,1503.47,2498.07,949.88,24.67,727.83,4976.1,Redlandscity,CA
16169.0,3.29,4.62,58.93,1.26,51.15,17.0,30.79,14.96,6.51,0.0,0.0,24292.0,79.07,0.67,20.69,15.52,16.57,11.66,26520.0,8990.0,4493.0,28.22,27.72,42.85,11.09,55.0,4.68,42.11,107.61,626.93,2811.83,3714.79,664.36,74.86,781.32,7265.84,Avondalecity,AZ
14548.0,2.7,0.98,88.96,2.17,14.87,11.14,24.93,9.09,5.29,0.0,0.0,34182.0,88.48,0.88,40.48,13.23,3.85,8.43,36533.0,14405.0,1220.0,8.43,5.45,14.97,3.93,76.18,0.0,0.0,33.89,333.24,626.94,3061.28,158.15,39.54,367.13,3885.91,Lafayettecity,CO
55006.0,2.62,0.79,96.25,2.18,0.83,18.61,34.4,21.34,12.2,55006.0,100.0,25168.0,76.65,0.38,51.01,29.36,6.39,15.68,31773.0,11843.0,6325.0,12.63,8.38,21.39,4.82,61.2,8.82,33.52,12.35,100.56,845.07,4631.1,197.59,17.64,155.25,5691.4,Oshkoshcity,WI
11874.0,2.11,6.36,82.79,7.41,3.67,10.54,30.87,14.08,8.16,11874.0,100.0,30141.0,84.74,0.32,39.91,16.5,6.21,13.6,33460.0,15982.0,1103.0,9.33,4.32,15.18,4.77,72.35,23.46,320.61,547.39,742.88,2353.77,19401.0,2252.11,109.48,1634.34,24116.36,Tukwilacity,WA
23229.0,3.42,11.49,77.75,6.04,10.46,12.28,31.36,14.01,3.15,23229.0,100.0,53710.0,91.86,0.9,48.86,11.54,4.19,11.37,55924.0,17056.0,794.0,4.23,1.9,14.13,3.52,59.36,0.0,3.81,60.9,186.52,456.78,1865.17,232.2,7.61,251.23,2561.76,Dublincity,CA
32873.0,2.69,1.08,86.96,6.22,15.45,13.3,27.95,13.44,8.62,32873.0,100.0,51253.0,86.4,0.36,49.51,18.84,3.54,13.79,58187.0,21407.0,1160.0,3.55,4.6,12.59,3.31,72.58,8.61,14.35,146.36,198.01,886.76,4364.92,637.09,45.92,367.33,5934.68,Breacity,CA
15351.0,2.45,15.59,83.14,0.99,0.67,13.39,28.11,12.4,11.49,15366.0,100.0,32877.0,82.64,0.94,39.95,24.31,3.89,17.85,38190.0,16134.0,1413.0,9.28,5.83,18.08,3.62,65.69,0.0,16.99,101.92,441.65,962.57,2831.1,419.0,5.66,560.56,4218.33,NorthAugustacity,SC
124773.0,2.47,29.09,68.24,1.75,3.0,23.68,42.67,28.84,7.94,124773.0,100.0,23453.0,85.3,0.67,38.24,17.18,4.59,11.89,34764.0,13247.0,25518.0,22.32,5.59,14.48,5.56,63.45,6.63,100.91,581.91,1292.0,2924.3,7882.35,1521.08,22.1,1981.45,12349.83,Tallahasseecity,FL
12016.0,3.68,8.51,82.51,7.07,5.13,35.5,53.13,43.59,9.15,0.0,0.0,43092.0,79.6,0.22,66.08,26.4,2.6,15.66,60927.0,21551.0,687.0,9.64,7.05,11.6,3.21,57.12,0.0,0.0,33.55,50.33,813.69,4085.23,134.22,8.39,83.89,5041.52,Princetonborough,NJ
13547.0,3.13,1.2,94.56,3.5,0.82,31.69,52.12,42.5,9.81,0.0,0.0,21392.0,76.91,0.99,53.73,26.53,6.35,14.03,31331.0,9573.0,3066.0,28.82,12.93,19.79,7.56,54.07,0.0,13.29,13.29,13.29,717.66,5229.58,232.57,19.93,39.87,6199.75,Menomoniecity,WI
10130.0,2.56,0.75,97.92,0.62,1.33,13.6,26.4,11.91,14.14,0.0,0.0,23642.0,72.1,0.37,36.01,34.62,7.37,17.03,30382.0,11981.0,1176.0,11.86,10.41,25.24,5.25,60.57,0.0,,19.08,200.38,543.89,2958.02,152.67,19.08,,3673.66,Sturgiscity,MI
13002.0,2.47,2.55,95.22,1.36,1.85,11.05,27.67,11.56,6.1,12814.0,98.55,44335.0,89.31,1.35,45.26,14.97,1.94,8.92,49356.0,20519.0,481.0,3.73,2.21,7.51,2.63,75.34,0.0,0.0,0.0,60.9,445.03,1592.73,206.12,0.0,60.9,2243.88,Alpharettacity,GA
17825.0,2.82,0.76,98.02,0.81,2.23,12.38,24.91,11.1,7.36,7850.0,44.04,48889.0,88.72,0.38,51.57,17.62,2.86,14.05,52590.0,19810.0,431.0,2.43,5.05,12.9,2.94,74.05,0.0,0.0,5.42,64.99,438.67,812.35,86.65,10.83,70.4,1348.5,Jeffersontownship,NJ
23006.0,2.79,0.51,95.73,2.79,0.85,25.97,45.62,33.52,11.04,0.0,0.0,22194.0,74.76,0.69,53.59,30.43,7.35,14.93,30450.0,10282.0,4265.0,21.61,11.51,20.01,5.96,56.4,4.66,41.98,0.0,195.9,732.28,5513.06,144.59,46.64,242.54,6436.57,StevensPointcity,WI
39802.0,2.8,1.26,77.47,3.07,26.16,13.77,26.89,12.18,9.84,0.0,0.0,31671.0,78.68,1.64,37.06,22.64,10.34,13.9,36935.0,13854.0,3727.0,9.59,10.84,23.84,7.85,64.24,4.65,67.42,74.4,427.78,1122.92,2371.38,692.81,109.27,574.24,4296.38,Woodlandcity,CA
31287.0,2.71,11.07,80.05,6.81,5.81,13.41,29.96,14.37,8.64,31287.0,100.0,49900.0,87.07,0.56,53.16,20.78,3.06,12.25,57156.0,21734.0,786.0,2.67,6.11,16.13,3.08,70.47,0.0,21.47,128.85,138.05,791.48,2294.69,536.86,24.54,288.37,3647.57,NorthBrunswicktownship,NJ
70487.0,2.59,17.38,81.61,0.51,0.65,16.05,28.26,15.37,13.59,70487.0,100.0,21407.0,69.94,0.31,30.37,31.35,14.47,20.99,26838.0,10648.0,13999.0,20.87,9.79,31.67,8.74,53.25,8.49,83.45,294.21,1111.77,1362.13,5725.76,646.41,8.49,1497.92,7742.79,Springfieldcity,OH
35710.0,2.3,2.61,93.49,2.81,1.07,10.55,26.37,12.16,15.75,35710.0,100.0,32405.0,79.89,0.48,53.98,29.94,4.4,19.53,39977.0,15992.0,1969.0,5.55,4.34,11.92,3.61,68.81,0.0,,112.22,198.54,1070.38,3239.91,480.52,14.39,,4805.2,Richfieldcity,MN
22911.0,2.67,25.51,67.85,0.92,9.09,15.84,27.12,14.35,15.63,0.0,0.0,21238.0,68.76,1.66,29.0,34.44,8.44,15.38,26059.0,10954.0,4578.0,21.04,16.58,35.92,8.15,53.5,0.0,119.98,162.83,398.51,1641.17,5257.75,252.82,89.99,681.32,7241.72,Corsicanacity,TX
12127.0,2.58,0.54,97.63,0.41,1.15,13.14,25.76,12.72,13.9,0.0,0.0,25141.0,78.47,0.83,38.52,31.38,6.23,17.96,29813.0,11170.0,1382.0,11.79,10.91,31.91,6.72,61.21,0.0,16.18,8.09,169.92,590.66,1537.34,194.19,8.09,194.19,2330.29,Wabashcity,IN
22191.0,2.58,3.49,95.03,1.17,0.63,18.31,29.7,18.07,12.58,0.0,0.0,27148.0,77.4,0.45,48.2,28.3,7.74,16.65,32801.0,14283.0,2603.0,12.69,6.41,20.68,5.93,60.43,0.0,35.33,30.91,119.24,649.18,3170.82,128.07,30.91,185.48,3978.98,Woostercity,OH
3485398.0,2.86,13.99,52.83,9.81,39.92,14.46,31.22,15.72,8.96,3485398.0,100.0,30925.0,78.71,0.61,33.34,19.53,10.68,10.5,34364.0,16188.0,643809.0,18.86,18.4,33.0,8.34,61.71,31.04,51.15,1108.27,1224.31,1449.19,3435.8,1724.19,147.68,2414.77,6756.86,LosAngelescity,CA
13425.0,2.76,0.57,88.39,5.85,29.4,12.86,28.54,12.71,12.48,13425.0,100.0,33969.0,80.02,0.8,37.44,26.37,3.81,15.48,37304.0,13763.0,1515.0,11.55,22.09,42.64,7.53,61.36,0.0,37.76,249.24,294.56,1268.88,2084.59,1827.79,7.55,581.57,5188.82,Harrisontown,NJ
15411.0,2.93,0.34,98.9,0.43,0.59,15.41,25.59,13.55,12.51,10135.0,65.76,40117.0,78.96,1.58,51.51,32.44,7.85,20.65,43162.0,15100.0,750.0,4.92,12.11,26.72,4.6,66.63,0.0,0.0,98.5,98.5,123.12,1422.06,350.9,178.53,197.0,2074.61,Swanseatown,MA
27134.0,2.47,0.53,96.09,0.84,0.52,14.51,26.47,13.78,15.12,27134.0,100.0,20905.0,69.17,0.2,41.01,35.36,12.76,15.19,26552.0,10769.0,4450.0,17.1,8.04,22.68,9.73,54.86,3.6,61.22,54.02,154.85,1249.64,5052.58,360.13,104.44,273.7,6766.78,Superiorcity,WI
22902.0,2.72,4.62,93.26,0.84,1.81,13.85,26.44,12.6,12.96,0.0,0.0,29088.0,73.08,0.56,41.94,29.24,13.49,17.67,35364.0,13146.0,3443.0,15.39,12.86,30.11,7.38,53.96,0.0,,93.43,399.2,849.37,3129.91,237.82,55.21,,4272.31,Monroecity,MI
18749.0,2.9,2.27,96.66,0.62,0.64,15.51,27.09,13.29,8.64,13176.0,69.9,35575.0,86.71,1.95,39.77,20.2,2.79,18.25,38189.0,13384.0,762.0,4.1,4.85,22.08,4.98,67.86,0.0,23.62,9.45,207.85,415.7,1521.09,99.2,42.51,240.92,2078.51,Madisontownship,OH
38901.0,3.66,23.47,52.73,13.48,17.45,20.34,40.78,24.43,5.07,38893.0,100.0,28655.0,86.62,0.29,29.32,16.71,7.86,16.08,30218.0,10409.0,4019.0,12.22,9.54,22.08,4.37,74.2,18.55,27.82,374.07,664.67,673.94,2609.21,262.78,64.92,1085.11,3610.84,Seasidecity,CA
29202.0,2.66,1.79,94.7,1.13,5.67,12.38,26.09,10.8,3.93,29171.0,99.89,48901.0,92.36,0.92,45.5,8.89,2.04,8.25,54669.0,19526.0,1226.0,4.24,3.09,10.57,3.09,77.58,0.0,42.82,40.14,208.73,561.96,2076.59,184.65,37.46,291.69,2860.66,Grapevinecity,TX
69101.0,2.67,9.93,85.14,4.12,1.31,26.06,45.3,32.02,7.48,69101.0,100.0,22059.0,82.93,1.76,45.96,16.91,4.87,10.49,34598.0,12452.0,13195.0,22.42,5.02,12.8,4.91,60.7,1.34,40.15,144.55,401.52,764.22,4727.17,222.17,40.15,587.55,5753.71,Columbiacity,MO
10950.0,2.53,0.16,97.25,0.79,2.11,13.39,24.58,11.73,16.48,0.0,0.0,20711.0,65.61,0.78,39.5,36.03,10.26,20.09,24605.0,10113.0,1991.0,18.76,9.34,27.85,10.38,51.94,0.0,8.34,16.68,625.47,1109.17,7789.18,316.9,0.0,650.49,9215.24,Lebanoncity,OR
18041.0,2.95,17.71,77.25,1.09,7.57,29.24,49.7,36.51,8.79,18041.0,100.0,31262.0,83.53,0.21,41.36,21.32,6.29,12.91,39351.0,13082.0,2529.0,17.07,6.38,19.48,5.7,64.4,0.0,21.17,153.46,291.04,624.4,3455.39,291.04,31.75,465.66,4402.58,WestChesterborough,PA
13800.0,2.54,12.49,78.85,6.59,4.64,12.83,29.41,14.12,9.56,13800.0,100.0,36864.0,83.23,0.15,49.32,22.02,2.13,16.48,42844.0,17679.0,672.0,5.14,5.91,14.77,4.16,70.74,0.0,0.0,99.36,122.29,565.58,4532.25,313.36,0.0,221.64,5411.19,Eatontownborough,NJ
33862.0,2.34,1.7,97.7,0.3,0.29,12.47,23.71,11.54,17.41,33809.0,100.0,20461.0,64.27,0.43,35.8,38.41,9.42,21.02,26550.0,11269.0,6308.0,18.99,13.76,30.81,8.01,50.9,9.03,36.13,54.2,117.43,1044.87,2469.14,198.74,111.41,216.8,3824.15,Parkersburgcity,WV
177196.0,2.36,1.93,93.28,2.08,2.08,13.38,26.71,13.31,14.25,177196.0,100.0,22192.0,70.42,0.72,40.84,30.25,10.99,18.11,28778.0,12375.0,29863.0,17.34,5.74,16.79,8.12,55.06,6.63,57.16,180.65,550.63,1377.35,5595.64,372.53,37.76,795.08,7383.29,Spokanecity,WA
12430.0,2.7,0.31,89.69,1.09,11.62,24.9,37.9,26.9,10.54,0.0,0.0,22996.0,77.82,1.27,44.83,24.86,4.26,11.22,32654.0,11447.0,2040.0,18.78,5.4,15.88,6.45,57.7,7.09,70.93,63.84,219.89,851.18,6554.12,248.26,0.0,361.75,7653.57,Durangocity,CO
16565.0,2.38,0.29,93.76,1.95,2.55,13.22,24.76,12.02,14.92,0.0,0.0,21762.0,68.99,0.1,34.71,30.27,11.64,18.52,28750.0,11816.0,2965.0,18.3,9.02,26.57,10.96,49.82,5.84,163.47,116.76,239.36,1155.93,7204.16,245.2,157.63,525.42,8762.92,Aberdeencity,WA
41943.0,3.29,38.25,59.81,1.16,1.58,14.17,33.31,15.39,9.5,41945.0,100.0,21221.0,74.82,0.43,30.33,25.99,12.39,15.53,24190.0,11495.0,7309.0,20.71,10.29,22.13,5.4,64.5,11.66,51.31,417.46,981.86,1889.08,3778.16,396.47,4.66,1462.29,6068.38,Sumtercity,SC
16230.0,3.05,0.1,99.52,0.13,0.44,13.77,25.48,11.32,10.38,302.0,1.86,37156.0,82.54,0.81,38.1,25.93,3.99,17.38,41349.0,13282.0,862.0,5.55,13.59,29.43,6.21,64.18,0.0,5.97,0.0,83.64,376.37,716.89,53.77,5.97,89.61,1153.0,Burrillvilletown,RI
109592.0,2.63,9.04,81.98,7.69,2.58,23.19,43.75,28.97,6.29,109592.0,100.0,33344.0,86.61,0.81,60.29,14.36,3.2,10.07,50192.0,17786.0,15624.0,16.08,2.22,6.08,3.81,64.65,1.83,,117.89,307.06,1006.18,3684.75,237.61,31.99,,4960.52,AnnArborcity,MI
29603.0,2.75,0.93,97.6,0.82,1.37,12.23,29.21,11.68,5.1,0.0,0.0,43419.0,89.75,0.54,41.69,13.83,3.1,6.83,48156.0,16990.0,1113.0,3.79,3.83,13.71,5.47,76.11,0.0,133.72,23.4,70.2,852.44,2012.44,340.98,103.63,227.32,3309.49,Derrytown,NH
13024.0,2.25,31.3,67.17,0.5,6.09,9.62,20.98,9.8,19.56,13024.0,100.0,23269.0,69.71,0.9,35.81,36.36,6.41,13.41,26628.0,13006.0,2610.0,20.64,13.67,39.4,8.89,53.53,28.26,141.32,989.26,1490.96,3794.52,10005.65,2070.38,49.46,2649.8,15920.01,Daniacity,FL
12233.0,2.44,0.47,99.0,0.32,0.48,12.56,23.9,11.25,16.38,0.0,0.0,23684.0,67.32,0.58,42.79,35.95,7.59,20.07,29733.0,11548.0,1669.0,13.85,7.17,26.28,5.19,55.41,0.0,0.0,0.0,46.52,31.01,690.08,77.54,7.75,46.52,806.39,Salemcity,OH
15128.0,2.71,0.15,97.68,1.74,1.18,14.18,23.6,12.1,10.77,15128.0,100.0,44735.0,81.76,0.92,65.17,28.11,2.13,19.02,52077.0,19096.0,351.0,2.32,3.31,10.83,2.38,69.18,6.78,6.78,33.92,27.13,156.02,4382.04,244.2,0.0,74.62,4782.25,Greendalevillage,WI
58012.0,2.81,5.11,74.68,2.09,75.62,13.67,29.54,14.16,9.09,58012.0,100.0,25655.0,78.71,0.44,24.77,20.77,13.18,9.8,27288.0,11089.0,10513.0,18.18,28.42,49.46,10.87,60.52,1.77,40.64,507.07,321.55,1590.11,2068.9,950.53,12.37,871.02,4621.91,UnionCitycity,NJ
28176.0,2.51,3.23,73.48,21.98,5.77,11.65,26.23,11.54,6.49,28176.0,100.0,60462.0,89.78,0.98,59.72,11.31,2.07,11.54,66991.0,28399.0,827.0,2.95,1.67,4.96,3.4,76.17,3.38,3.38,57.39,121.54,374.75,1775.83,216.07,20.26,185.69,2386.9,FosterCitycity,CA
140761.0,2.61,47.94,49.58,0.49,2.85,15.83,29.26,14.58,9.58,140761.0,100.0,20176.0,65.55,0.22,27.04,27.15,23.81,19.86,25083.0,10415.0,42218.0,30.58,8.86,30.71,18.29,45.96,34.55,,747.84,1804.45,2896.34,5542.92,1660.5,243.28,,10343.04,Flintcity,MI
41711.0,3.28,29.58,57.37,3.96,19.33,29.2,49.87,35.94,8.48,41711.0,100.0,28289.0,78.65,0.72,33.31,25.0,10.16,11.84,32966.0,11252.0,7561.0,21.96,15.92,34.0,8.85,57.84,12.05,43.39,749.76,696.72,1921.41,4722.76,812.44,45.81,1501.93,7502.41,NewBrunswickcity,NJ
30495.0,2.86,24.96,71.0,0.77,1.41,14.7,26.81,12.76,10.83,30495.0,100.0,19397.0,69.39,0.58,29.9,29.68,12.93,14.56,23708.0,9790.0,7908.0,26.41,19.02,37.41,8.38,49.62,15.87,44.43,247.56,1142.6,939.47,2716.86,311.04,12.7,1450.47,3980.07,Houmacity,LA
23451.0,3.37,42.94,31.69,9.6,36.36,16.11,33.41,16.36,5.26,23451.0,100.0,29206.0,84.81,0.43,24.67,18.14,16.44,11.1,31319.0,9968.0,4072.0,17.55,21.02,39.39,10.6,61.09,15.4,42.35,746.87,1539.94,1412.9,1493.74,1131.86,142.44,2344.56,4180.94,EastPaloAltocity,CA
16392.0,3.11,1.59,96.96,1.3,0.5,17.02,22.02,10.85,5.52,16392.0,100.0,70287.0,88.78,1.65,67.16,12.66,1.63,11.63,74736.0,27417.0,227.0,1.39,0.72,4.95,3.1,66.76,4.63,37.07,9.27,13.9,393.92,1839.84,101.96,0.0,64.88,2335.71,Brentwoodcity,TN
30159.0,2.85,5.13,88.12,2.32,11.74,13.74,27.49,11.16,4.23,29967.0,99.49,45043.0,92.17,1.01,46.08,10.49,1.82,8.14,48162.0,17932.0,1471.0,4.92,3.66,10.8,3.09,74.05,0.0,23.81,37.04,68.79,881.0,2338.75,243.4,0.0,129.64,3463.15,LeagueCitycity,TX
31828.0,2.86,33.32,64.22,1.97,2.28,15.81,27.77,13.33,11.31,0.0,0.0,18506.0,69.44,0.57,25.37,28.47,14.23,12.76,21610.0,8740.0,8996.0,28.67,23.72,42.88,13.03,49.77,5.91,47.24,144.68,147.63,1558.99,4121.88,253.93,,345.46,,NewIberiacity,LA
15080.0,2.93,0.36,99.14,0.41,0.52,14.13,25.04,11.62,11.65,15080.0,100.0,44083.0,82.63,1.93,58.48,27.68,4.84,19.82,46833.0,16176.0,470.0,3.15,6.68,19.5,3.4,67.85,0.0,32.6,39.12,195.61,339.05,1421.4,208.65,39.12,267.33,2008.22,Astontownship,PA
12649.0,2.75,0.23,99.11,0.4,0.97,13.31,26.67,12.53,14.13,12649.0,100.0,28998.0,75.33,0.39,35.35,35.22,8.84,21.51,35419.0,12256.0,1154.0,9.18,12.78,36.6,5.92,59.34,0.0,40.23,56.32,64.37,836.82,2003.54,313.81,0.0,160.93,3154.17,GloucesterCitycity,NJ
30533.0,2.63,0.22,98.95,0.7,0.45,10.86,22.15,10.31,14.78,30533.0,100.0,36972.0,78.49,0.21,60.89,32.15,2.63,20.91,41173.0,16029.0,900.0,2.95,5.82,17.7,3.8,62.67,0.0,3.22,12.88,64.4,148.12,943.46,141.68,3.22,80.5,1236.48,Shalertownship,PA
